"","covariate_name_short","location_id","location_name","year_id","age_group_id","age_group_name","sex_id","sex","mean_value","lower_value","upper_value"
"712644","smoking_prev",135,"Brazil",2010,31,"85 to 89",2,"Female",0.0496226404398102,0.034974709064159,0.0697656474868864
"712645","smoking_prev",135,"Brazil",2010,32,"90 to 94",2,"Female",0.0496226404398102,0.034974709064159,0.0697656474868864
"712647","smoking_prev",135,"Brazil",2010,235,"95 plus",2,"Female",0.0496226404398102,0.034974709064159,0.0697656474868864
"713704","smoking_prev",161,"Bangladesh",2010,7,"10 to 14",1,"Male",0.0474907345538463,0.0311164856234824,0.068062557535595
"713705","smoking_prev",161,"Bangladesh",2010,8,"15 to 19",1,"Male",0.173975133945549,0.14752751622852,0.204611955791917
"713706","smoking_prev",161,"Bangladesh",2010,9,"20 to 24",1,"Male",0.421290146722448,0.382718490717683,0.462573555046747
"713707","smoking_prev",161,"Bangladesh",2010,10,"25 to 29",1,"Male",0.50516159639029,0.473639208654392,0.537961320256223
"713708","smoking_prev",161,"Bangladesh",2010,11,"30 to 34",1,"Male",0.540086911626462,0.507737152544584,0.572088830719653
"713709","smoking_prev",161,"Bangladesh",2010,12,"35 to 39",1,"Male",0.566091066862177,0.535443420580753,0.597529599231926
"713710","smoking_prev",161,"Bangladesh",2010,13,"40 to 44",1,"Male",0.587767933856899,0.555776138423007,0.620537924533904
"713711","smoking_prev",161,"Bangladesh",2010,14,"45 to 49",1,"Male",0.598922643683139,0.562095645753229,0.633729104270774
"713712","smoking_prev",161,"Bangladesh",2010,15,"50 to 54",1,"Male",0.560751855856895,0.527036748457471,0.595843278057837
"713713","smoking_prev",161,"Bangladesh",2010,16,"55 to 59",1,"Male",0.509625438229279,0.469030814662898,0.551264707657853
"713714","smoking_prev",161,"Bangladesh",2010,17,"60 to 64",1,"Male",0.440672706057337,0.398823383339378,0.484091509004602
"713715","smoking_prev",161,"Bangladesh",2010,18,"65 to 69",1,"Male",0.445373372496629,0.391251479576933,0.497172662288068
"713716","smoking_prev",161,"Bangladesh",2010,19,"70 to 74",1,"Male",0.408631894350253,0.357700599469953,0.457860258258252
"713717","smoking_prev",161,"Bangladesh",2010,20,"75 to 79",1,"Male",0.238515974070773,0.197420891201251,0.286755738371386
"713718","smoking_prev",161,"Bangladesh",2010,30,"80 to 84",1,"Male",0.342960983533532,0.287549034338613,0.404145302248283
"713719","smoking_prev",161,"Bangladesh",2010,31,"85 to 89",1,"Male",0.342960983533532,0.287549034338613,0.404145302248283
"713720","smoking_prev",161,"Bangladesh",2010,32,"90 to 94",1,"Male",0.342960983533532,0.287549034338613,0.404145302248283
"713722","smoking_prev",161,"Bangladesh",2010,235,"95 plus",1,"Male",0.342960983533532,0.287549034338613,0.404145302248283
"713729","smoking_prev",161,"Bangladesh",2010,7,"10 to 14",2,"Female",0.0168341550495613,0.00654365488751349,0.0334553524481412
"713730","smoking_prev",161,"Bangladesh",2010,8,"15 to 19",2,"Female",0.0118547087324978,0.00531222310360927,0.024063467839278
"713731","smoking_prev",161,"Bangladesh",2010,9,"20 to 24",2,"Female",0.0109483593054314,0.00454312545657604,0.0219226353820669
"713732","smoking_prev",161,"Bangladesh",2010,10,"25 to 29",2,"Female",0.0105205419839716,0.00424855661595378,0.0213681031246712
"713733","smoking_prev",161,"Bangladesh",2010,11,"30 to 34",2,"Female",0.0147881647064197,0.0065516950650179,0.0297558013859548
"713734","smoking_prev",161,"Bangladesh",2010,12,"35 to 39",2,"Female",0.0224256393897559,0.0098594719395797,0.0417645550152532
"713735","smoking_prev",161,"Bangladesh",2010,13,"40 to 44",2,"Female",0.0159687086598692,0.00672604843530323,0.0326654472299112
"713736","smoking_prev",161,"Bangladesh",2010,14,"45 to 49",2,"Female",0.0158265959450973,0.00610263841078949,0.0334072425993681
"713737","smoking_prev",161,"Bangladesh",2010,15,"50 to 54",2,"Female",0.0307791785018253,0.0140741551374335,0.0606777959995186
"713738","smoking_prev",161,"Bangladesh",2010,16,"55 to 59",2,"Female",0.0483733480846651,0.0251537413132422,0.0828397208401366
"713739","smoking_prev",161,"Bangladesh",2010,17,"60 to 64",2,"Female",0.0262844028691515,0.0109975363504991,0.0523032691795339
"713740","smoking_prev",161,"Bangladesh",2010,18,"65 to 69",2,"Female",0.111765401322927,0.0740743082909169,0.157842392612153
"713741","smoking_prev",161,"Bangladesh",2010,19,"70 to 74",2,"Female",0.0333400356483459,0.0157997315081745,0.0628192010026634
"713742","smoking_prev",161,"Bangladesh",2010,20,"75 to 79",2,"Female",0.0138078492300773,0.00500489991824114,0.0281020315982665
"713743","smoking_prev",161,"Bangladesh",2010,30,"80 to 84",2,"Female",0.0197593128880273,0.00870030025349682,0.0405021539857055
"713744","smoking_prev",161,"Bangladesh",2010,31,"85 to 89",2,"Female",0.0197593128880273,0.00870030025349682,0.0405021539857055
"713745","smoking_prev",161,"Bangladesh",2010,32,"90 to 94",2,"Female",0.0197593128880273,0.00870030025349682,0.0405021539857055
"713747","smoking_prev",161,"Bangladesh",2010,235,"95 plus",2,"Female",0.0197593128880273,0.00870030025349682,0.0405021539857055
"713804","smoking_prev",163,"India",2010,7,"10 to 14",1,"Male",0.024449277269512,0.0162268369779314,0.0348298592461543
"713805","smoking_prev",163,"India",2010,8,"15 to 19",1,"Male",0.0947183640534609,0.078472380420821,0.111745959003075
"713806","smoking_prev",163,"India",2010,9,"20 to 24",1,"Male",0.22672712662986,0.204424844215,0.250274219569082
"713807","smoking_prev",163,"India",2010,10,"25 to 29",1,"Male",0.284005984801318,0.261537344991241,0.308821066274481
"713808","smoking_prev",163,"India",2010,11,"30 to 34",1,"Male",0.315130496025744,0.289014562359858,0.341332493990235
"713809","smoking_prev",163,"India",2010,12,"35 to 39",1,"Male",0.341072435153989,0.317933556807024,0.365205455419426
"713810","smoking_prev",163,"India",2010,13,"40 to 44",1,"Male",0.364604904718262,0.341140747721394,0.390324636249984
"713811","smoking_prev",163,"India",2010,14,"45 to 49",1,"Male",0.374767606001647,0.35214681694468,0.399653049004886
"713812","smoking_prev",163,"India",2010,15,"50 to 54",1,"Male",0.369398428207988,0.343502180376366,0.397277505705461
"713813","smoking_prev",163,"India",2010,16,"55 to 59",1,"Male",0.359399069981362,0.330278127708259,0.385248632610361
"713814","smoking_prev",163,"India",2010,17,"60 to 64",1,"Male",0.342504972236095,0.314250282768116,0.370484909761764
"713815","smoking_prev",163,"India",2010,18,"65 to 69",1,"Male",0.315836118894112,0.282489958746115,0.349341740760054
"713816","smoking_prev",163,"India",2010,19,"70 to 74",1,"Male",0.304901183348028,0.27021831402725,0.337359130459345
"713817","smoking_prev",163,"India",2010,20,"75 to 79",1,"Male",0.260404250800931,0.228087950137743,0.293800105233841
"713818","smoking_prev",163,"India",2010,30,"80 to 84",1,"Male",0.235777874729715,0.206006522636471,0.266050369307595
"713819","smoking_prev",163,"India",2010,31,"85 to 89",1,"Male",0.235777874729715,0.206006522636471,0.266050369307595
"713820","smoking_prev",163,"India",2010,32,"90 to 94",1,"Male",0.235777874729715,0.206006522636471,0.266050369307595
"713822","smoking_prev",163,"India",2010,235,"95 plus",1,"Male",0.235777874729715,0.206006522636471,0.266050369307595
"713829","smoking_prev",163,"India",2010,7,"10 to 14",2,"Female",0.0159007303936217,0.00732993981657279,0.0309131999327271
"713830","smoking_prev",163,"India",2010,8,"15 to 19",2,"Female",0.0338638776514278,0.0205273842760375,0.0531759477470719
"713831","smoking_prev",163,"India",2010,9,"20 to 24",2,"Female",0.0249065762515148,0.0135854138543673,0.0433179417380649
"713832","smoking_prev",163,"India",2010,10,"25 to 29",2,"Female",0.0304997231471408,0.0162273494625573,0.0524816168390311
"713833","smoking_prev",163,"India",2010,11,"30 to 34",2,"Female",0.0306479919377293,0.0172649018938169,0.0506521463408328
"713834","smoking_prev",163,"India",2010,12,"35 to 39",2,"Female",0.0292326053485105,0.0163670989047079,0.0493513831789336
"713835","smoking_prev",163,"India",2010,13,"40 to 44",2,"Female",0.0329514209077841,0.019898322423289,0.0514877610117431
"713836","smoking_prev",163,"India",2010,14,"45 to 49",2,"Female",0.0419511438542342,0.0267697403235783,0.0623972320075221
"713837","smoking_prev",163,"India",2010,15,"50 to 54",2,"Female",0.0590647655654179,0.0397405583298585,0.083141616931629
"713838","smoking_prev",163,"India",2010,16,"55 to 59",2,"Female",0.0583346155832302,0.0388039568343973,0.0832249016736183
"713839","smoking_prev",163,"India",2010,17,"60 to 64",2,"Female",0.0641724418257426,0.0418635307080664,0.0924109587817962
"713840","smoking_prev",163,"India",2010,18,"65 to 69",2,"Female",0.0573437716153942,0.0367373888099085,0.0844728167909304
"713841","smoking_prev",163,"India",2010,19,"70 to 74",2,"Female",0.0561690221480979,0.0351366942735911,0.0837273719346767
"713842","smoking_prev",163,"India",2010,20,"75 to 79",2,"Female",0.0359129078668761,0.0197507201073175,0.0605976147435499
"713843","smoking_prev",163,"India",2010,30,"80 to 84",2,"Female",0.0671534593959722,0.0435849489912727,0.0988383608990699
"713844","smoking_prev",163,"India",2010,31,"85 to 89",2,"Female",0.0671534593959722,0.0435849489912727,0.0988383608990699
"713845","smoking_prev",163,"India",2010,32,"90 to 94",2,"Female",0.0671534593959722,0.0435849489912727,0.0988383608990699
"713847","smoking_prev",163,"India",2010,235,"95 plus",2,"Female",0.0671534593959722,0.0435849489912727,0.0988383608990699
"713854","smoking_prev",164,"Nepal",2010,7,"10 to 14",1,"Male",0.0515767178527714,0.0360148420423782,0.0726437945980083
"713855","smoking_prev",164,"Nepal",2010,8,"15 to 19",1,"Male",0.133404003016735,0.112445038657457,0.158654548956417
"713856","smoking_prev",164,"Nepal",2010,9,"20 to 24",1,"Male",0.264540873534708,0.237142064497864,0.294536819795355
"713857","smoking_prev",164,"Nepal",2010,10,"25 to 29",1,"Male",0.327555407588084,0.296660682756044,0.358247107383826
"713858","smoking_prev",164,"Nepal",2010,11,"30 to 34",1,"Male",0.349850040905297,0.319565275777685,0.3832446743853
"713859","smoking_prev",164,"Nepal",2010,12,"35 to 39",1,"Male",0.355560535853696,0.324678155006224,0.390237452699531
"713860","smoking_prev",164,"Nepal",2010,13,"40 to 44",1,"Male",0.407134544101766,0.371965911911377,0.440613582719527
"713861","smoking_prev",164,"Nepal",2010,14,"45 to 49",1,"Male",0.46062966253788,0.428947181846631,0.492081418359349
"713862","smoking_prev",164,"Nepal",2010,15,"50 to 54",1,"Male",0.463407968771385,0.415404680802449,0.510249044214511
"713863","smoking_prev",164,"Nepal",2010,16,"55 to 59",1,"Male",0.492547605221011,0.439685346235987,0.543322970392343
"713864","smoking_prev",164,"Nepal",2010,17,"60 to 64",1,"Male",0.426549844824246,0.368252714970938,0.48719109976278
"713865","smoking_prev",164,"Nepal",2010,18,"65 to 69",1,"Male",0.434061185203552,0.367598061759613,0.498508705972115
"713866","smoking_prev",164,"Nepal",2010,19,"70 to 74",1,"Male",0.474583748231409,0.389370729182286,0.557620984386504
"713867","smoking_prev",164,"Nepal",2010,20,"75 to 79",1,"Male",0.4364743630508,0.338478751640137,0.529113437514542
"713868","smoking_prev",164,"Nepal",2010,30,"80 to 84",1,"Male",0.350433349235132,0.267663133215069,0.441814434932883
"713869","smoking_prev",164,"Nepal",2010,31,"85 to 89",1,"Male",0.350433349235132,0.267663133215069,0.441814434932883
"713870","smoking_prev",164,"Nepal",2010,32,"90 to 94",1,"Male",0.350433349235132,0.267663133215069,0.441814434932883
"713872","smoking_prev",164,"Nepal",2010,235,"95 plus",1,"Male",0.350433349235132,0.267663133215069,0.441814434932883
"713879","smoking_prev",164,"Nepal",2010,7,"10 to 14",2,"Female",0.0258213815421316,0.0116643736529436,0.0502077298654159
"713880","smoking_prev",164,"Nepal",2010,8,"15 to 19",2,"Female",0.0324460646937698,0.0188298697478798,0.0508345295094812
"713881","smoking_prev",164,"Nepal",2010,9,"20 to 24",2,"Female",0.0515228333122752,0.0313946422644279,0.0787751468380114
"713882","smoking_prev",164,"Nepal",2010,10,"25 to 29",2,"Female",0.0837882338206986,0.0616107300761755,0.111152398466934
"713883","smoking_prev",164,"Nepal",2010,11,"30 to 34",2,"Female",0.151965550129889,0.125578450883354,0.179627410016671
"713884","smoking_prev",164,"Nepal",2010,12,"35 to 39",2,"Female",0.205422621089158,0.179835733680138,0.235147679391935
"713885","smoking_prev",164,"Nepal",2010,13,"40 to 44",2,"Female",0.276001466455626,0.248041101495591,0.308340371692235
"713886","smoking_prev",164,"Nepal",2010,14,"45 to 49",2,"Female",0.323654260241262,0.293080442619432,0.355070086176666
"713887","smoking_prev",164,"Nepal",2010,15,"50 to 54",2,"Female",0.288357993070425,0.227690637911979,0.358060186976914
"713888","smoking_prev",164,"Nepal",2010,16,"55 to 59",2,"Female",0.321918324035837,0.253075738421696,0.401952579803697
"713889","smoking_prev",164,"Nepal",2010,17,"60 to 64",2,"Female",0.293916509700444,0.227582415698524,0.37349381406354
"713890","smoking_prev",164,"Nepal",2010,18,"65 to 69",2,"Female",0.267139875448302,0.193448856064059,0.348677921341034
"713891","smoking_prev",164,"Nepal",2010,19,"70 to 74",2,"Female",0.351189285559123,0.217713793146874,0.490876902711001
"713892","smoking_prev",164,"Nepal",2010,20,"75 to 79",2,"Female",0.292857783582665,0.169351911908466,0.446189542472702
"713893","smoking_prev",164,"Nepal",2010,30,"80 to 84",2,"Female",0.255263308889846,0.140089441456671,0.419535307458453
"713894","smoking_prev",164,"Nepal",2010,31,"85 to 89",2,"Female",0.255263308889846,0.140089441456671,0.419535307458453
"713895","smoking_prev",164,"Nepal",2010,32,"90 to 94",2,"Female",0.255263308889846,0.140089441456671,0.419535307458453
"713897","smoking_prev",164,"Nepal",2010,235,"95 plus",2,"Female",0.255263308889846,0.140089441456671,0.419535307458453
"713904","smoking_prev",165,"Pakistan",2010,7,"10 to 14",1,"Male",0.0563391952830213,0.0387244525540181,0.0784546442210279
"713905","smoking_prev",165,"Pakistan",2010,8,"15 to 19",1,"Male",0.0850835833550809,0.066297945145382,0.106783082453919
"713906","smoking_prev",165,"Pakistan",2010,9,"20 to 24",1,"Male",0.213855503851793,0.179632108195065,0.250639070509867
"713907","smoking_prev",165,"Pakistan",2010,10,"25 to 29",1,"Male",0.237804343345339,0.205190159967249,0.27349494734891
"713908","smoking_prev",165,"Pakistan",2010,11,"30 to 34",1,"Male",0.327520517151679,0.285312422174902,0.370494801276855
"713909","smoking_prev",165,"Pakistan",2010,12,"35 to 39",1,"Male",0.3145167104554,0.273567262891245,0.3551647217661
"713910","smoking_prev",165,"Pakistan",2010,13,"40 to 44",1,"Male",0.394640062441277,0.357162906758807,0.436709586847227
"713911","smoking_prev",165,"Pakistan",2010,14,"45 to 49",1,"Male",0.410625419388369,0.369534242630028,0.456833768903397
"713912","smoking_prev",165,"Pakistan",2010,15,"50 to 54",1,"Male",0.405252593856401,0.348762177469592,0.463262939199036
"713913","smoking_prev",165,"Pakistan",2010,16,"55 to 59",1,"Male",0.33532367970724,0.277112947685894,0.39379920723034
"713914","smoking_prev",165,"Pakistan",2010,17,"60 to 64",1,"Male",0.359496236779459,0.293226854914724,0.426420252404573
"713915","smoking_prev",165,"Pakistan",2010,18,"65 to 69",1,"Male",0.468728271916572,0.399867957563509,0.544127485728465
"713916","smoking_prev",165,"Pakistan",2010,19,"70 to 74",1,"Male",0.455601312848423,0.376083355834182,0.532583176649676
"713917","smoking_prev",165,"Pakistan",2010,20,"75 to 79",1,"Male",0.230765235901881,0.172127852456719,0.298490966593677
"713918","smoking_prev",165,"Pakistan",2010,30,"80 to 84",1,"Male",0.20722548466463,0.139920624763756,0.280575373519699
"713919","smoking_prev",165,"Pakistan",2010,31,"85 to 89",1,"Male",0.20722548466463,0.139920624763756,0.280575373519699
"713920","smoking_prev",165,"Pakistan",2010,32,"90 to 94",1,"Male",0.20722548466463,0.139920624763756,0.280575373519699
"713922","smoking_prev",165,"Pakistan",2010,235,"95 plus",1,"Male",0.20722548466463,0.139920624763756,0.280575373519699
"713929","smoking_prev",165,"Pakistan",2010,7,"10 to 14",2,"Female",0.0160601834964672,0.0064773565161064,0.0354821233314098
"713930","smoking_prev",165,"Pakistan",2010,8,"15 to 19",2,"Female",0.0137637516803917,0.00645280932877828,0.025941562033781
"713931","smoking_prev",165,"Pakistan",2010,9,"20 to 24",2,"Female",0.0315407658444253,0.0148978261182909,0.0596175629184619
"713932","smoking_prev",165,"Pakistan",2010,10,"25 to 29",2,"Female",0.0401382626481139,0.019367664320839,0.0713319974360561
"713933","smoking_prev",165,"Pakistan",2010,11,"30 to 34",2,"Female",0.0470049111697999,0.0252314683330618,0.0803216797296109
"713934","smoking_prev",165,"Pakistan",2010,12,"35 to 39",2,"Female",0.0599766287718103,0.0358991217279736,0.0919942137521607
"713935","smoking_prev",165,"Pakistan",2010,13,"40 to 44",2,"Female",0.062331997117832,0.0375831047912089,0.0960417546118474
"713936","smoking_prev",165,"Pakistan",2010,14,"45 to 49",2,"Female",0.0623850274691019,0.0376329532590946,0.0980866357320443
"713937","smoking_prev",165,"Pakistan",2010,15,"50 to 54",2,"Female",0.0674866736057285,0.0373290114437834,0.110946909721601
"713938","smoking_prev",165,"Pakistan",2010,16,"55 to 59",2,"Female",0.109624837646849,0.0629860137409827,0.169713066002648
"713939","smoking_prev",165,"Pakistan",2010,17,"60 to 64",2,"Female",0.0829400535473996,0.0399238295850174,0.145866780916141
"713940","smoking_prev",165,"Pakistan",2010,18,"65 to 69",2,"Female",0.0392326843052076,0.0180956833960384,0.070419008906284
"713941","smoking_prev",165,"Pakistan",2010,19,"70 to 74",2,"Female",0.033233963954765,0.015324840829345,0.0651557529389064
"713942","smoking_prev",165,"Pakistan",2010,20,"75 to 79",2,"Female",0.00426262854286717,0.00156915501586697,0.00980776171929674
"713943","smoking_prev",165,"Pakistan",2010,30,"80 to 84",2,"Female",0.00530468320126449,0.0019026126283015,0.0121361317823728
"713944","smoking_prev",165,"Pakistan",2010,31,"85 to 89",2,"Female",0.00530468320126449,0.0019026126283015,0.0121361317823728
"713945","smoking_prev",165,"Pakistan",2010,32,"90 to 94",2,"Female",0.00530468320126449,0.0019026126283015,0.0121361317823728
"713947","smoking_prev",165,"Pakistan",2010,235,"95 plus",2,"Female",0.00530468320126449,0.0019026126283015,0.0121361317823728
"714404","smoking_prev",178,"Eritrea",2010,7,"10 to 14",1,"Male",0.0202390316503625,0.0126724891106436,0.0302536138534654
"714405","smoking_prev",178,"Eritrea",2010,8,"15 to 19",1,"Male",0.0324320147035758,0.0203194116790915,0.0468011093782249
"714406","smoking_prev",178,"Eritrea",2010,9,"20 to 24",1,"Male",0.111609309418587,0.07700434274077,0.154014773415373
"714407","smoking_prev",178,"Eritrea",2010,10,"25 to 29",1,"Male",0.151959388156383,0.114518100665469,0.192678869199116
"714408","smoking_prev",178,"Eritrea",2010,11,"30 to 34",1,"Male",0.156267550977493,0.120327422917613,0.195569863927426
"714409","smoking_prev",178,"Eritrea",2010,12,"35 to 39",1,"Male",0.186404616641228,0.148907789824237,0.228100102257039
"714410","smoking_prev",178,"Eritrea",2010,13,"40 to 44",1,"Male",0.163705368632989,0.129903376054227,0.201946601398738
"714411","smoking_prev",178,"Eritrea",2010,14,"45 to 49",1,"Male",0.156414429252611,0.119309445083724,0.196544227882048
"714412","smoking_prev",178,"Eritrea",2010,15,"50 to 54",1,"Male",0.143423637585374,0.106696723852757,0.188680391279956
"714413","smoking_prev",178,"Eritrea",2010,16,"55 to 59",1,"Male",0.122669589235054,0.0899323253697028,0.162227061823624
"714414","smoking_prev",178,"Eritrea",2010,17,"60 to 64",1,"Male",0.0922150122274587,0.0653747340417202,0.127394176670117
"714415","smoking_prev",178,"Eritrea",2010,18,"65 to 69",1,"Male",0.0685489484869132,0.045305015864102,0.0975248933170158
"714416","smoking_prev",178,"Eritrea",2010,19,"70 to 74",1,"Male",0.0550983455936274,0.0347337418422804,0.0806112378738397
"714417","smoking_prev",178,"Eritrea",2010,20,"75 to 79",1,"Male",0.0491773644860352,0.0318204175961906,0.0740457956065766
"714418","smoking_prev",178,"Eritrea",2010,30,"80 to 84",1,"Male",0.0421289789252552,0.0270788463200149,0.0628365818146211
"714419","smoking_prev",178,"Eritrea",2010,31,"85 to 89",1,"Male",0.0421289789252552,0.0270788463200149,0.0628365818146211
"714420","smoking_prev",178,"Eritrea",2010,32,"90 to 94",1,"Male",0.0421289789252552,0.0270788463200149,0.0628365818146211
"714422","smoking_prev",178,"Eritrea",2010,235,"95 plus",1,"Male",0.0421289789252552,0.0270788463200149,0.0628365818146211
"714429","smoking_prev",178,"Eritrea",2010,7,"10 to 14",2,"Female",0.0117778781043433,0.00423006804235191,0.025959285922814
"714430","smoking_prev",178,"Eritrea",2010,8,"15 to 19",2,"Female",0.00521212257604589,0.00194983412968929,0.0112639725422842
"714431","smoking_prev",178,"Eritrea",2010,9,"20 to 24",2,"Female",0.00997429461565815,0.00378839629932458,0.0218537961719288
"714432","smoking_prev",178,"Eritrea",2010,10,"25 to 29",2,"Female",0.00642164673258714,0.00226885259520359,0.0139148629861095
"714433","smoking_prev",178,"Eritrea",2010,11,"30 to 34",2,"Female",0.00664009885814898,0.00243586629071155,0.0146756812383842
"714434","smoking_prev",178,"Eritrea",2010,12,"35 to 39",2,"Female",0.00638723995656893,0.00245760486355452,0.0136851660779438
"714435","smoking_prev",178,"Eritrea",2010,13,"40 to 44",2,"Female",0.00584033487431647,0.00201715736788097,0.0130141689422341
"714436","smoking_prev",178,"Eritrea",2010,14,"45 to 49",2,"Female",0.00680812857700906,0.00253266125794409,0.0146963648712589
"714437","smoking_prev",178,"Eritrea",2010,15,"50 to 54",2,"Female",0.00742708089831867,0.00271077389927431,0.0159615660693729
"714438","smoking_prev",178,"Eritrea",2010,16,"55 to 59",2,"Female",0.00911371657349918,0.00354250360486745,0.0199273293959181
"714439","smoking_prev",178,"Eritrea",2010,17,"60 to 64",2,"Female",0.00796961822797116,0.00291770521657348,0.0166829181393839
"714440","smoking_prev",178,"Eritrea",2010,18,"65 to 69",2,"Female",0.00462474682527629,0.00172127263674952,0.00983284877684372
"714441","smoking_prev",178,"Eritrea",2010,19,"70 to 74",2,"Female",0.00320767314150717,0.00112610855561774,0.00683340964527961
"714442","smoking_prev",178,"Eritrea",2010,20,"75 to 79",2,"Female",0.00277658423365661,0.00103839153824267,0.00602429919612329
"714443","smoking_prev",178,"Eritrea",2010,30,"80 to 84",2,"Female",0.00385973710964509,0.00144621185743694,0.00811387299042107
"714444","smoking_prev",178,"Eritrea",2010,31,"85 to 89",2,"Female",0.00385973710964509,0.00144621185743694,0.00811387299042107
"714445","smoking_prev",178,"Eritrea",2010,32,"90 to 94",2,"Female",0.00385973710964509,0.00144621185743694,0.00811387299042107
"714447","smoking_prev",178,"Eritrea",2010,235,"95 plus",2,"Female",0.00385973710964509,0.00144621185743694,0.00811387299042107
"714454","smoking_prev",179,"Ethiopia",2010,7,"10 to 14",1,"Male",0.019290429294974,0.0123627009257745,0.0289364164425109
"714455","smoking_prev",179,"Ethiopia",2010,8,"15 to 19",1,"Male",0.0171582382935749,0.0108620942452275,0.0260724151594499
"714456","smoking_prev",179,"Ethiopia",2010,9,"20 to 24",1,"Male",0.0560798404941975,0.0391132551308467,0.0760227865048815
"714457","smoking_prev",179,"Ethiopia",2010,10,"25 to 29",1,"Male",0.0831951711724647,0.0621883777914126,0.108712056569785
"714458","smoking_prev",179,"Ethiopia",2010,11,"30 to 34",1,"Male",0.107339832502861,0.0836794008202706,0.134521004910221
"714459","smoking_prev",179,"Ethiopia",2010,12,"35 to 39",1,"Male",0.139677625405503,0.113674711821933,0.169117779207944
"714460","smoking_prev",179,"Ethiopia",2010,13,"40 to 44",1,"Male",0.143849224580123,0.119744954417631,0.171312958823979
"714461","smoking_prev",179,"Ethiopia",2010,14,"45 to 49",1,"Male",0.115438837279139,0.0910650160388847,0.143461260180961
"714462","smoking_prev",179,"Ethiopia",2010,15,"50 to 54",1,"Male",0.133074141143824,0.107008115317395,0.164455856256214
"714463","smoking_prev",179,"Ethiopia",2010,16,"55 to 59",1,"Male",0.124319689506993,0.0989539419155461,0.154267766489118
"714464","smoking_prev",179,"Ethiopia",2010,17,"60 to 64",1,"Male",0.0927976884544722,0.0672946632791367,0.125901951458601
"714465","smoking_prev",179,"Ethiopia",2010,18,"65 to 69",1,"Male",0.101323113908652,0.0731947596364138,0.136882503108202
"714466","smoking_prev",179,"Ethiopia",2010,19,"70 to 74",1,"Male",0.125465868107488,0.090635131842167,0.16632073716205
"714467","smoking_prev",179,"Ethiopia",2010,20,"75 to 79",1,"Male",0.0634189342597883,0.0427441609257863,0.0886445321401687
"714468","smoking_prev",179,"Ethiopia",2010,30,"80 to 84",1,"Male",0.0296635971151314,0.0186315207030292,0.0447823613962571
"714469","smoking_prev",179,"Ethiopia",2010,31,"85 to 89",1,"Male",0.0296635971151314,0.0186315207030292,0.0447823613962571
"714470","smoking_prev",179,"Ethiopia",2010,32,"90 to 94",1,"Male",0.0296635971151314,0.0186315207030292,0.0447823613962571
"714472","smoking_prev",179,"Ethiopia",2010,235,"95 plus",1,"Male",0.0296635971151314,0.0186315207030292,0.0447823613962571
"714479","smoking_prev",179,"Ethiopia",2010,7,"10 to 14",2,"Female",0.0167115103588263,0.0060328845735652,0.0351298785937391
"714480","smoking_prev",179,"Ethiopia",2010,8,"15 to 19",2,"Female",0.00364722090814453,0.00134719848371561,0.00783963495764197
"714481","smoking_prev",179,"Ethiopia",2010,9,"20 to 24",2,"Female",0.00944837878167327,0.00369706401966867,0.0207971715737999
"714482","smoking_prev",179,"Ethiopia",2010,10,"25 to 29",2,"Female",0.0104041008665298,0.00423054936873845,0.0216426128920609
"714483","smoking_prev",179,"Ethiopia",2010,11,"30 to 34",2,"Female",0.0116531594783118,0.00455597302436713,0.0244859063440964
"714484","smoking_prev",179,"Ethiopia",2010,12,"35 to 39",2,"Female",0.0126160336658845,0.0052913659301459,0.0265965927279622
"714485","smoking_prev",179,"Ethiopia",2010,13,"40 to 44",2,"Female",0.0181923771445182,0.00760939666965752,0.0366080450780092
"714486","smoking_prev",179,"Ethiopia",2010,14,"45 to 49",2,"Female",0.0188943425931015,0.00851158256706904,0.0366055412748524
"714487","smoking_prev",179,"Ethiopia",2010,15,"50 to 54",2,"Female",0.0196107622420025,0.00807099771742399,0.0403451767798155
"714488","smoking_prev",179,"Ethiopia",2010,16,"55 to 59",2,"Female",0.0139901601333042,0.00549311048346853,0.0303085687220053
"714489","smoking_prev",179,"Ethiopia",2010,17,"60 to 64",2,"Female",0.0136397196371243,0.00469156201946941,0.02886121527429
"714490","smoking_prev",179,"Ethiopia",2010,18,"65 to 69",2,"Female",0.0120252306183198,0.00457913963469331,0.0265697101286876
"714491","smoking_prev",179,"Ethiopia",2010,19,"70 to 74",2,"Female",0.00470916953028226,0.00166636979202296,0.00997967779744231
"714492","smoking_prev",179,"Ethiopia",2010,20,"75 to 79",2,"Female",0.00296016891766356,0.00109773790778156,0.00663210567912939
"714493","smoking_prev",179,"Ethiopia",2010,30,"80 to 84",2,"Female",0.00454819300022245,0.00168616651304011,0.0101221441500174
"714494","smoking_prev",179,"Ethiopia",2010,31,"85 to 89",2,"Female",0.00454819300022245,0.00168616651304011,0.0101221441500174
"714495","smoking_prev",179,"Ethiopia",2010,32,"90 to 94",2,"Female",0.00454819300022245,0.00168616651304011,0.0101221441500174
"714497","smoking_prev",179,"Ethiopia",2010,235,"95 plus",2,"Female",0.00454819300022245,0.00168616651304011,0.0101221441500174
"714504","smoking_prev",180,"Kenya",2010,7,"10 to 14",1,"Male",0.0768925517584479,0.0557371135753566,0.102667938232216
"714505","smoking_prev",180,"Kenya",2010,8,"15 to 19",1,"Male",0.0865193362192926,0.0673890077666182,0.109506371514326
