measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2005,0.00169652,0.002031792,0.001381892
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2005,0.001002635,0.001221286,0.000790305
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2005,0.001335307,0.001597885,0.001084702
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2005,162.2923344,194.546741,131.962142
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2005,97.77199864,118.9920005,77.05710953
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2005,129.0151138,154.3077554,104.82053139975001
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2006,9747.345395,11519.70421,7984.094696870742
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2006,6270.967862681979,7604.661794972711,4986.167707714298
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2006,16018.313257427404,19109.45125087371,13055.02660599293
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2006,0.001685058,0.001992715,0.001379094
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2006,0.000998181,0.001211989,0.000794914
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2006,0.001327444,0.001583354,0.001081453
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2006,161.33925998102998,190.6755611,132.15371753482998
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2006,97.37638462,118.08615321712999,77.4258448
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2006,128.3369802,153.10284098866998,104.5954505
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2007,9772.704497735684,11540.435210180309,8065.428225236328
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2007,6300.049213033122,7640.204622329984,5061.804349131107
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2007,16072.753710768808,19138.90222973996,13124.378802663712
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2007,0.001671241,0.001969984,0.001382878
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2007,0.000992213,0.001205852,0.000797453
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2007,0.00131775,0.001574685,0.001075556
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2007,160.3135216,189.3117519,132.3069988
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2007,96.88371923,117.4929615,77.84168262457999
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2007,127.5748368,151.9118859,104.1725963
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2008,9817.720887506095,11621.883186422408,8127.177010432786
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2008,6339.067701050711,7700.189281162635,5078.511774
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2008,16156.788588556798,19305.406774659867,13250.832546712623
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2008,0.001659201,0.001957934,0.001376278
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2008,0.000986708,0.001200466,0.000792093
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2008,0.001309127,0.001566811,0.001074305
5,Prevalence,198,Zimbabwe,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2008,159.389168,188.6794616,131.9434517
5,Prevalence,198,Zimbabwe,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2008,96.4107912,117.1120701,77.2390139
5,Prevalence,198,Zimbabwe,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2008,126.8726416,151.5974502,104.05335928906001
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1990,4734.235987053316,5260.158754446776,4217.074468549445
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1990,2899.2559607757557,3455.602451,2466.875685758724
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1990,7633.491947829077,8536.851291304903,6763.895658266272
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1990,0.002799189,0.003112175,0.002492877
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1990,0.001712878,0.002043279,0.0014575
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1990,0.002255817,0.002522661,0.001999353
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1990,278.1676852,309.0691272,247.7810245
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1990,170.14420651110999,202.79366324197002,144.7697657
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1990,224.123227,250.6463193,198.59143529784998
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,4650.068291272189,5164.208743317158,4166.397637115193
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,2871.063845735245,3395.829650585454,2444.866967173029
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1991,7521.132137007441,8414.574590763808,6676.181473324295
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1991,0.002799843,0.003109471,0.002508827
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1991,0.001724134,0.00204076,0.00146862
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1991,0.002261278,0.002530381,0.00200712
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1991,278.0934502,308.8411905,249.16793074063003
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1991,171.1975503,202.48860656935003,145.7840223
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1991,224.56693752253997,251.24345803006997,199.33829116393002
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,4387.166443168281,4877.951958092501,3952.263132044406
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,2724.925697365049,3222.2654672836643,2330.3456058784723
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1992,7112.092140533327,7944.788206842564,6329.265449960175
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1992,0.002804958,0.003114596,0.002522234
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1992,0.001737076,0.002054382,0.001485389
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1992,0.002270231,0.002536006,0.002020237
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1992,278.348699,309.4871369,250.7557703
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1992,172.3788393,203.8405603,147.41769692555002
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1992,225.28594410642003,251.6628126,200.4887611
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1993,4367.3691679372005,4855.400043817957,3931.534353111402
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1993,2720.9887637476363,3195.816499798125,2339.404041707741
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1993,7088.357931684835,7924.563715549224,6315.252045326401
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1993,0.002807691,0.003118254,0.002525245
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1993,0.001747656,0.002051897,0.001501252
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1993,0.00227743,0.002545227,0.002028456
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1993,278.3494905,309.4536039,250.57203596499997
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1993,173.3144916,203.5588383,149.0092967
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1993,225.8161257,252.4554055,201.1870398
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1994,4556.442055,5060.541425227948,4091.546823917397
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1994,2846.2984318590807,3325.961963001021,2416.816682268872
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1994,7402.740486883999,8318.737398610458,6598.102717455693
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1994,0.002809127,0.003123633,0.002522055
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1994,0.001756649,0.0020521,0.00149382
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1994,0.002283167,0.002565227,0.002033121
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1994,278.1936185,308.971411,249.8094352
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1994,174.0821241,203.418769,147.81464128772998
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1994,226.18296561454997,254.1702898,201.5981031
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1995,4776.276073393527,5319.611795729941,4266.4111315483215
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1995,2990.958734131781,3527.1979082905564,2523.781280220425
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1995,7767.234807525308,8706.123358577219,6884.476696963604
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1995,0.002813589,0.003136492,0.00251246
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1995,0.001766471,0.002083827,0.001490571
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1995,0.00229071,0.002566893,0.002030687
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1995,278.3279329,309.9897351,248.6165734
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1995,174.93229086080999,206.2953271,147.6084695
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1995,226.72487781885002,254.1309493,200.9572488
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1996,5010.089566195496,5571.454836075516,4493.460982662402
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1996,3145.3469088183188,3667.098610066109,2663.747277180819
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1996,8155.436475013817,9108.637968,7266.277716160872
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1996,0.002821159,0.003132189,0.002528158
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1996,0.001777802,0.002074193,0.001510168
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1996,0.002300463,0.002572814,0.002048406
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1996,278.7316822,309.9627179,249.9895305
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1996,175.9178655,205.099208,148.98221045993998
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1996,227.46093009214002,254.0463984,202.6616592
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1997,5194.081263369982,5760.699781571446,4690.595041921351
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1997,3269.593984460549,3802.181148630689,2808.660161592461
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1997,8463.675248,9443.529555,7557.624414176016
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1997,0.002831604,0.003141519,0.002555851
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1997,0.001790928,0.002082394,0.001540408
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1997,0.002312501,0.002581918,0.002064661
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1997,279.36758938458996,309.843595,252.2872021
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1997,177.061573,205.90329512679997,152.1001656
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1997,228.3890903,254.8300899,203.9396496
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1998,5345.927876004565,5925.380613120503,4820.850641532057
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1998,3374.180554528353,3888.8046121889424,2923.232078822496
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1998,8720.108430532915,9741.873588115228,7810.718246520701
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1998,0.002843504,0.003152323,0.002565341
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1998,0.001804748,0.002080392,0.001561689
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1998,0.002325571,0.002595616,0.002082453
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1998,280.14601,310.5114351,252.63005852140998
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1998,178.2714956,205.46114915369003,154.4460784
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1998,229.4170683,256.2986568,205.4919495
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,1999,5488.206562262262,6096.783307006717,4981.154628
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,1999,3479.2953037307416,4036.4495372757983,3010.0538403199416
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,1999,8967.501866,10001.338051026298,8055.779134816563
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,1999,0.002853261,0.003167621,0.002585312
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,1999,0.001817329,0.002108165,0.00157128
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,1999,0.002336505,0.002606701,0.002097526
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,1999,280.82607958604996,311.9663473,254.88073565358002
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,1999,179.4010884,208.1293414,155.2058357
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,1999,230.30781765720002,256.8593098,206.8925036
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2000,5622.371003509178,6253.706397982642,5112.655150817645
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2000,3578.511449462612,4167.806086042518,3078.3879086508305
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2000,9200.882452971786,10213.603500353334,8290.288473167602
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2000,0.002862031,0.003174386,0.00259885
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2000,0.00182818,0.002127744,0.00157197
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2000,0.002346033,0.002603774,0.002114058
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2000,281.36991280390004,312.96490800825995,255.86133200460998
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2000,180.3555974,210.0558199,155.1495637
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2000,231.04121552232002,256.47141778477004,208.1755023
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2001,5782.030581935294,6414.083615575174,5227.387505160274
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2001,3688.506199591084,4276.669242961412,3211.4743856233345
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2001,9470.536781526374,10487.463965276624,8539.367909
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2001,0.002868715,0.003178771,0.00259159
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2001,0.001838352,0.002135506,0.001600202
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2001,0.002354701,0.002605549,0.00212298
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2001,281.7354205,312.53285825935995,254.7098629
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2001,181.2498102,210.1516025,157.8089046
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2001,231.7046694,256.5846506,208.9228377
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2002,5966.5282678254935,6619.218928583285,5391.703479179205
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2002,3817.409224832127,4425.833120676914,3320.4738937935645
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2002,9783.937492657604,10823.19228033694,8832.201731206955
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2002,0.002873205,0.0031886,0.002595502
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2002,0.001849287,0.002142654,0.001611828
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2002,0.002362772,0.002611363,0.0021292
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2002,281.88931068315003,312.7257556,254.73164777406998
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2002,182.1850705,211.2219759,158.46893401476999
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2002,232.28898685024998,256.9628405,209.6929987
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2003,6210.833732,6876.784049744534,5614.444122139184
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2003,3985.121063451632,4618.191082561509,3448.122402070054
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2003,10195.95479521301,11293.279749764992,9189.375341156236
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2003,0.002876737,0.003184686,0.002598807
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2003,0.00185973,0.002152678,0.001611362
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2003,0.00237014,0.002630874,0.002140157
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2003,281.9659811,312.1994961,254.89045652138998
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2003,183.065028,212.14644830637002,158.3968502
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2003,232.80682520326002,257.86232456713003,209.8233409
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2004,6509.653890780343,7213.811319599031,5882.745629446002
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2004,4184.200590542479,4899.240295898585,3575.150678980694
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2004,10693.854481322822,11923.741183960574,9605.221758375888
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2004,0.002880793,0.003187934,0.002604943
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2004,0.001868495,0.002189366,0.001597768
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2004,0.00237693,0.002644813,0.002136703
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2004,282.1229181,312.6405081,254.9532419
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2004,183.79694430016002,215.2060773,157.0435633
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2004,233.2907771,260.1212549,209.54181229626002
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2005,6748.343748441993,7497.013483,6096.566938
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2005,4336.611542128432,5118.735919044406,3681.8709109393353
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2005,11084.955290570411,12434.958045575777,9948.318596642152
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2005,0.002886841,0.003205091,0.002605886
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2005,0.001874475,0.002209012,0.001591622
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2005,0.002383281,0.002667726,0.002139489
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2005,282.551181,313.8977641,255.2614764
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2005,184.31416390776002,217.555924,156.4864531
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2005,233.8007061,262.2745781,209.82709013046002
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2006,6930.489358768698,7681.513635,6277.256103893291
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2006,4441.479723530428,5177.681866245338,3811.0411237391113
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2006,11371.96908229912,12702.23502374183,10238.035121091812
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2006,0.002895976,0.00320858,0.002623316
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2006,0.001877157,0.002191561,0.001611152
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2006,0.002389463,0.00266233,0.002154478
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2006,283.3051114,314.00554320693004,256.60218888306997
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2006,184.5602487,215.1522268,158.363145
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2006,234.33738531460003,261.74961623387003,210.97088496045998
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,1,Number,2007,7120.650034675233,7866.4767633698975,6468.557429907413
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,1,Number,2007,4542.968765418518,5264.067106513519,3918.619400596308
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,1,Number,2007,11663.618800093747,12958.830395212504,10494.52185650661
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,2,Percent,2007,0.002907118,0.003210615,0.002638439
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,2,Percent,2007,0.001877438,0.002175634,0.001619275
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,2,Percent,2007,0.002395408,0.002661778,0.002156587
5,Prevalence,178,Eritrea,1,Male,22,All ages,975,Diabetes mellitus type 1,3,Rate,2007,284.2238614,313.9938616,258.19529981126004
5,Prevalence,178,Eritrea,2,Female,22,All ages,975,Diabetes mellitus type 1,3,Rate,2007,184.5847379,213.88358523616998,159.2168849
5,Prevalence,178,Eritrea,3,Both,22,All ages,975,Diabetes mellitus type 1,3,Rate,2007,234.8468047,260.9258724,211.3070538
